transaction_id,transaction_date,amount,asset_type,user_segment,transaction_frequency,market_volatility,economic_indicator,region,is_weekend,hour_of_day,is_after_hours,risk_score,risk_category,log_amount,amount_zscore,days_since_start
TXN_000339,2020-08-11,10904.77,Bond,High_Net_Worth,1,0.2932,-0.0468,North America,False,4,True,0.185,Low,4.037656334283855,-0.05396723437521306,223
TXN_000340,2021-05-24,155749.01,Derivatives,Retail,8,0.0603,-0.0977,North America,False,10,False,0.5208,Medium,5.192428083215282,0.009435324941103185,509
TXN_000341,2021-01-27,43526.76,Crypto,High_Net_Worth,3,0.2861,0.0191,Asia Pacific,False,4,True,0.3938,Medium,4.63876631832509,-0.03968763543506,392
TXN_000342,2021-01-24,855.14,Bond,Institutional,6,0.2013,0.0786,North America,True,13,False,0.1531,Low,2.932544788340641,-0.05836625129284838,389
TXN_000343,2023-01-03,71045081.44,Real Estate,High_Net_Worth,2,0.2847,-0.0852,Middle East,False,0,True,0.4285,Medium,7.851534022543805,31.039769042644586,1098
TXN_000344,2022-07-07,3230.24,Stock,Corporate,18,0.4461,-0.0509,Asia Pacific,False,4,True,0.3758,Medium,3.5093692163911197,-0.057326600571272,918
TXN_000345,2020-10-14,3164.61,Crypto,Retail,3,0.7053,-0.0421,North America,False,19,True,0.3486,Medium,3.500457409174183,-0.05735532874139413,287
TXN_000346,2022-05-14,33082.55,Bond,Institutional,15,0.0832,0.0139,Europe,True,3,True,0.245,Low,4.519612104952154,-0.0442593715568213,864
TXN_000347,2021-01-10,1793.7,Commodity,High_Net_Worth,4,0.3224,-0.1393,Asia Pacific,True,8,True,0.4132,Medium,3.253991862812171,-0.05795541613591068,375
TXN_000348,2021-07-24,24289.4,Forex,High_Net_Worth,5,0.6057,0.0073,Asia Pacific,True,22,True,0.2829,Low,4.385434666569742,-0.04810839043704924,570
TXN_000349,2022-08-05,14098.55,Bond,Retail,3,0.12,0.1087,Europe,False,0,True,0.3619,Medium,4.149205251972009,-0.052569223478174526,947
TXN_000350,2021-05-26,4583.24,Commodity,Retail,4,0.5071,0.0683,North America,False,16,False,0.2922,Low,3.6612673462951104,-0.056734352907471385,511
TXN_000351,2024-11-25,80.9,Crypto,Institutional,12,0.0606,0.1048,Latin America,False,3,True,0.3183,Medium,1.9132839017604184,-0.0587051587808166,1790
TXN_000352,2020-06-03,2589.7,Derivatives,Institutional,6,0.4359,0.1491,Middle East,False,23,True,0.1899,Low,3.4134171251093686,-0.05760698365964661,154
TXN_000353,2022-06-26,1110.24,Forex,High_Net_Worth,4,0.2317,0.0291,Asia Pacific,True,22,True,0.4788,Medium,3.0458078657988685,-0.0582545865633321,907
TXN_000354,2024-07-12,230666.89,Real Estate,Corporate,4,0.3103,0.2057,Europe,False,7,True,0.3953,Medium,5.362987142997966,0.04222907173112164,1654
TXN_000355,2024-10-30,235.47,Crypto,High_Net_Worth,8,0.1655,0.094,North America,False,16,False,0.2906,Low,2.3737760513703203,-0.0586374989719521,1764
TXN_000356,2024-10-19,9038.02,Bond,Corporate,10,0.4819,0.1468,North America,True,10,False,0.2042,Low,3.9561213473267545,-0.05478436543685371,1753
TXN_000357,2023-02-01,2850.57,Forex,Retail,9,0.0556,-0.0001,North America,False,23,True,0.3418,Medium,3.4550840370610842,-0.05749279323240665,1127
TXN_000358,2020-07-19,2508.24,Commodity,Institutional,15,0.1651,0.1191,Middle East,True,14,False,0.3323,Medium,3.399542202044323,-0.05764264108366229,200
TXN_000359,2020-04-13,3351.54,Forex,Retail,5,0.4187,0.1673,North America,False,11,False,0.3549,Medium,3.525373968231509,-0.057273504014273474,103
TXN_000360,2023-08-28,604.74,Crypto,Retail,8,0.0267,-0.1738,Asia Pacific,False,23,True,0.4745,Medium,2.782286253217027,-0.05847585869492945,1335
TXN_000361,2023-01-12,117035.72,Real Estate,High_Net_Worth,6,0.4322,-0.0425,Latin America,False,12,False,0.4907,Medium,5.068322142014543,-0.0075106141280289595,1107
TXN_000362,2024-09-08,574.41,Stock,Retail,7,0.1425,0.0016,Europe,True,9,False,0.2061,Low,2.759977405185661,-0.05848913502282529,1712
TXN_000363,2020-01-31,9338.46,Bond,Institutional,3,0.2912,-0.0766,Asia Pacific,False,1,True,0.1114,Low,3.970321766401405,-0.05465285406352611,30
TXN_000364,2020-07-10,6798.96,Stock,Retail,3,0.4776,0.0227,Middle East,False,18,True,0.484,Medium,3.8325063580252996,-0.055764467472411296,191
TXN_000365,2024-03-23,158.77,Crypto,Retail,3,0.4158,0.1029,North America,True,2,True,0.3226,Medium,2.203495235193291,-0.058671072804778054,1543
TXN_000366,2024-10-04,3730.08,Stock,Retail,5,0.3094,0.0061,North America,False,12,False,0.4022,Medium,3.571834561071403,-0.05710780598718176,1738
TXN_000367,2021-04-29,6351.41,Commodity,Institutional,15,0.3742,-0.0367,Asia Pacific,False,11,False,0.3155,Medium,3.802938520746373,-0.055960373194461524,484
TXN_000368,2020-12-06,5419.97,Commodity,Institutional,15,0.1071,0.0654,North America,True,14,False,0.2819,Low,3.73407700387338,-0.05636809171919948,340
TXN_000369,2022-04-12,6408.72,Crypto,Retail,5,0.1717,0.0435,Europe,False,23,True,0.6074,High,3.8068390583626686,-0.055935286931629,832
TXN_000370,2022-09-21,4485.62,Bond,High_Net_Worth,3,0.3945,0.0734,Europe,False,1,True,0.1408,Low,3.6519192879659426,-0.05677708403603031,994
TXN_000371,2022-09-12,8832.6,Commodity,Retail,3,0.1404,-0.0641,North America,False,14,False,0.4064,Medium,3.946137729796063,-0.0548742837776504,985
TXN_000372,2021-03-13,806.14,Bond,Institutional,9,0.5257,-0.1403,Asia Pacific,True,18,True,0.1886,Low,2.906948870476861,-0.058387700025683734,437
TXN_000373,2024-11-05,116268.24,Derivatives,Retail,5,0.0883,0.1907,Europe,False,21,True,0.3438,Medium,5.065464833686216,-0.007846562566324372,1770
TXN_000374,2022-04-01,2274.99,Stock,Corporate,8,0.4501,-0.0965,Europe,False,20,True,0.3326,Medium,3.3571703495708545,-0.05774474142925097,821
TXN_000375,2020-04-30,2940.18,Crypto,Corporate,8,0.1647,0.2224,North America,False,3,True,0.5212,Medium,3.4685216041108102,-0.05745356831507246,120
TXN_000376,2020-12-03,2676.67,Derivatives,Retail,5,0.271,-0.3582,Middle East,False,8,True,0.4925,Medium,3.4277570528813763,-0.05756891434751007,337
TXN_000377,2022-02-15,46672.56,Derivatives,Institutional,9,0.0821,-0.037,North America,False,1,True,0.2955,Low,4.669070927720179,-0.038310626787030455,776
TXN_000378,2020-01-05,78.55,Stock,Retail,6,0.0999,0.1442,Latin America,True,22,True,0.3122,Medium,1.9006401839826004,-0.058706187444534215,4
TXN_000379,2022-03-10,96698.28,Derivatives,High_Net_Worth,3,0.4322,-0.0182,Europe,False,18,True,0.4571,Medium,4.985423240440902,-0.016412906314049076,799
TXN_000380,2021-06-27,1749.92,Commodity,Retail,3,0.0908,0.0149,Asia Pacific,True,7,True,0.3957,Medium,3.2432663035064837,-0.0579745799221052,543
TXN_000381,2024-05-24,325.48,Bond,Retail,6,0.2538,-0.125,Europe,False,8,True,0.1669,Low,2.5138565817652143,-0.05859809896292128,1605
TXN_000382,2024-05-26,16948.18,Stock,Institutional,0,0.1431,-0.0228,Europe,True,13,False,0.3444,Medium,4.229148691914347,-0.05132185709961123,1607
TXN_000383,2022-07-20,18534.1,Derivatives,High_Net_Worth,0,0.3238,0.0107,Asia Pacific,False,2,True,0.2873,Low,4.2679949334641005,-0.05062765354087163,931
TXN_000384,2021-08-07,1418.14,Bond,Retail,2,0.6042,0.1523,Europe,True,5,True,0.3584,Medium,3.1520252412843295,-0.05811980972986261,584
TXN_000385,2022-05-16,1241030.27,Derivatives,Retail,3,0.6518,-0.0629,North America,False,18,True,0.544,Medium,6.09378272446195,0.4844946677360699,866
TXN_000386,2023-11-27,156.86,Bond,Retail,4,0.3706,-0.0356,Europe,False,10,False,0.1797,Low,2.1982720984693467,-0.058671908867629394,1426
TXN_000387,2024-02-05,9244.75,Stock,High_Net_Worth,9,0.627,-0.0626,Latin America,False,23,True,0.4168,Medium,3.965942146176652,-0.054693873670750605,1496
TXN_000388,2024-05-23,306.39,Bond,Retail,5,0.1236,0.1177,North America,False,2,True,0.2001,Low,2.4876897349416685,-0.05860645521414223,1604
TXN_000389,2023-02-12,206673.34,Derivatives,Institutional,12,0.3762,0.0614,North America,True,4,True,0.1782,Low,5.315286559413075,0.03172639328782282,1138
TXN_000390,2023-09-17,30447.39,Commodity,Retail,1,0.3098,-0.085,Europe,True,22,True,0.4148,Medium,4.483564333665068,-0.045412858144952,1355
TXN_000391,2024-01-11,9507.12,Stock,Corporate,8,0.041,0.1698,North America,False,19,True,0.079,Low,3.9780946542308335,-0.054579026649648345,1471
TXN_000392,2022-09-23,4208.46,Forex,Institutional,18,0.1317,-0.0093,North America,False,15,False,0.1363,Low,3.6242263870323606,-0.05689840507261491,996
TXN_000393,2020-11-13,18983.27,Bond,Institutional,18,0.2351,-0.1847,North America,False,18,True,0.3243,Medium,4.27839390192,-0.0504310386974501,317
TXN_000394,2021-01-23,1300.15,Commodity,High_Net_Worth,4,0.1952,-0.0277,North America,True,6,True,0.1096,Low,3.1143273660597766,-0.05817145740307166,388
TXN_000395,2021-08-30,8352.47,Stock,Corporate,16,0.2174,0.1039,North America,False,0,True,0.3992,Medium,3.9218669172569443,-0.05508445071838994,607
TXN_000396,2021-03-21,2624.67,Bond,Retail,7,0.3696,0.0865,Europe,True,5,True,0.4572,Medium,3.419240142094336,-0.05759167626807003,445
TXN_000397,2020-04-29,10294.32,Stock,Retail,6,0.0928,-0.0001,Asia Pacific,False,18,True,0.4903,Medium,4.012639849941363,-0.054234446190709794,119
TXN_000398,2023-04-01,239.23,Stock,Corporate,10,0.2191,-0.1479,North America,True,3,True,0.4091,Medium,2.3806272412887886,-0.05863585311000392,1186
TXN_000399,2024-02-15,9002.46,Derivatives,Institutional,18,0.1886,-0.0951,North America,False,9,False,0.3507,Medium,3.9544094394545426,-0.0547999310886828,1506
TXN_000400,2023-01-15,72.82,Derivatives,Retail,8,0.1703,0.0045,Latin America,True,23,True,0.3685,Medium,1.8681740408596383,-0.05870869563308822,1110
TXN_000401,2020-05-04,3181.27,Forex,Institutional,12,0.1639,0.0502,Latin America,False,1,True,0.2349,Low,3.5027370246303384,-0.0573480361722301,124
TXN_000402,2024-03-11,597.87,Derivatives,Retail,3,0.2629,-0.0262,Middle East,False,14,False,0.2645,Low,2.7773325579317842,-0.058478865894818814,1531
TXN_000403,2021-10-04,25491.91,Derivatives,High_Net_Worth,5,0.313,0.0209,North America,False,20,True,0.3226,Medium,4.406419412746975,-0.04758201664680764,642
TXN_000404,2020-04-27,1161.87,Crypto,High_Net_Worth,4,0.3163,0.0202,Latin America,False,9,False,0.2074,Low,3.06553116663014,-0.058231986602591504,117
TXN_000405,2020-04-12,2864.86,Commodity,Retail,6,0.5188,-0.0194,Europe,True,0,True,0.271,Low,3.4572549708790015,-0.05748653808154509,102
TXN_000406,2023-04-11,997.44,Bond,Retail,5,0.4749,-0.0836,North America,False,8,True,0.1839,Low,2.999321971608474,-0.05830396242177756,1196
TXN_000407,2022-09-03,5146.97,Stock,Retail,8,0.1348,0.1096,Asia Pacific,True,4,True,0.4714,Medium,3.7116360073713506,-0.056487591802139296,976
TXN_000408,2022-10-26,705.33,Stock,Retail,6,0.3312,-0.0124,Asia Pacific,False,9,False,0.3699,Medium,2.849007652460662,-0.058431827510523164,1029
TXN_000409,2024-10-12,1133.58,Stock,High_Net_Worth,2,0.7112,0.1834,North America,True,10,False,0.367,Medium,3.054835123697048,-0.058244369962834615,1746
TXN_000410,2022-12-23,297952.53,Derivatives,Retail,3,0.1561,0.0221,Asia Pacific,False,16,False,0.3639,Medium,5.474148535088678,0.07168196389470578,1087
TXN_000411,2020-11-18,14821.08,Forex,Institutional,15,0.2142,0.2927,North America,False,19,True,0.276,Low,4.170909152977758,-0.052252950969286234,322
TXN_000412,2020-04-26,653.2,Stock,Retail,4,0.6808,0.0698,Latin America,True,0,True,0.4894,Medium,2.815710539788963,-0.05845464633588452,116
TXN_000413,2022-11-06,1969.45,Stock,Retail,3,0.4235,-0.1618,Latin America,True,20,True,0.396,Medium,3.2945654191561524,-0.057878485221710414,1040
TXN_000414,2020-06-13,56320.59,Stock,Corporate,10,0.1732,0.1078,Latin America,True,5,True,0.3825,Medium,4.75067490676046,-0.034087401932796704,164
TXN_000415,2024-10-09,11602.6,Commodity,High_Net_Worth,4,0.5973,-0.0152,North America,False,17,False,0.4465,Medium,4.064592749363052,-0.05366177377859075,1743
TXN_000416,2021-01-15,693.84,Crypto,Retail,9,0.2859,0.0011,North America,False,4,True,0.4561,Medium,2.8418848116162296,-0.05843685701950843,380
TXN_000417,2020-05-20,63.23,Stock,Institutional,21,0.4032,0.0746,Europe,False,2,True,0.2384,Low,1.8077379220141008,-0.058712893456514564,140
TXN_000418,2023-05-03,8315.25,Crypto,High_Net_Worth,6,0.4638,-0.0009,North America,False,0,True,0.4458,Medium,3.9199275364541055,-0.055100743000759976,1218
TXN_000419,2020-05-19,5263.08,Forex,Corporate,4,0.4318,0.1734,Europe,False,7,True,0.2144,Low,3.721322480775836,-0.056436767059904344,139
TXN_000420,2023-10-14,292.0,Bond,High_Net_Worth,4,0.5051,-0.1103,Europe,True,1,True,0.3345,Medium,2.4668676203541096,-0.05861275413792797,1382
TXN_000421,2024-10-31,755.91,Forex,Retail,1,0.4512,0.1013,Asia Pacific,False,20,True,0.4443,Medium,2.8790442430046177,-0.058409687165486175,1765
TXN_000422,2021-04-26,81.91,Commodity,High_Net_Worth,5,0.2735,0.1174,North America,False,18,True,0.131,Low,1.9186069151449818,-0.05870471667428264,481
TXN_000423,2022-04-06,15039.91,Forex,Corporate,10,0.1679,-0.0321,North America,False,15,False,0.1914,Low,4.177274112586935,-0.05215716267936052,826
TXN_000424,2020-09-02,69299.15,Derivatives,Corporate,8,0.1866,-0.0224,Middle East,False,13,False,0.3796,Medium,4.840734174642136,-0.028406306707744126,245
TXN_000425,2024-12-28,1253.49,Commodity,Retail,3,0.0537,0.0502,North America,True,22,True,0.1885,Low,3.098467203743791,-0.05819188184948181,1823
TXN_000426,2023-03-12,3836.49,Forex,High_Net_Worth,5,0.3321,0.0492,Asia Pacific,True,18,True,0.4407,Medium,3.5840472567717634,-0.05706122721858972,1166
TXN_000427,2021-05-19,482.54,Commodity,Corporate,18,0.528,0.0762,Asia Pacific,False,16,False,0.4521,Medium,2.6844324061557967,-0.05852934920824536,504
TXN_000428,2023-03-31,1133.93,Crypto,Institutional,18,0.1895,0.0561,North America,False,8,True,0.3345,Medium,3.054969076021445,-0.05824421675760007,1185
TXN_000429,2023-05-02,2914.8,Bond,Retail,4,0.3073,-0.0163,Europe,False,22,True,0.2256,Low,3.464757731622886,-0.05746467788322269,1217
TXN_000430,2020-03-22,137452.07,Real Estate,Retail,6,0.3049,-0.033,Asia Pacific,True,19,True,0.3555,Medium,5.1381544442098255,0.0014262192724409076,81
TXN_000431,2023-06-22,129.75,Bond,High_Net_Worth,3,0.4907,-0.0114,North America,False,14,False,0.2156,Low,2.1164416975393117,-0.05868377570736748,1268
TXN_000432,2020-06-16,27145.49,Forex,Corporate,14,0.1845,0.0702,Latin America,False,3,True,0.4209,Medium,4.433713683936769,-0.046858196327585595,167
TXN_000433,2022-05-08,7380.67,Stock,Corporate,6,0.264,0.1291,North America,True,2,True,0.3905,Medium,3.868154626015084,-0.05550983599531635,858
TXN_000434,2023-09-08,6721.1,Derivatives,High_Net_Worth,7,0.1825,-0.1474,Asia Pacific,False,4,True,0.0874,Low,3.827504968878052,-0.05579854907115742,1346
TXN_000435,2023-04-10,418.08,Commodity,High_Net_Worth,8,0.0659,0.2078,Asia Pacific,False,2,True,0.3107,Medium,2.62229693523877,-0.058557565235154894,1195
TXN_000436,2023-03-03,3993.25,Commodity,Retail,5,0.3161,-0.1076,Asia Pacific,False,1,True,0.3661,Medium,3.6014352438653283,-0.05699260878268626,1157
TXN_000437,2022-12-06,174.59,Bond,High_Net_Worth,3,0.026,0.0289,North America,False,8,True,0.1584,Low,2.244499778833843,-0.058664147928176924,1070
TXN_000438,2021-10-09,5065011.17,Real Estate,Retail,4,0.4321,0.0126,Middle East,True,10,False,0.4398,Medium,6.704580493202221,2.158362926748029,647
TXN_000439,2021-06-18,6911.75,Forex,Institutional,12,0.1792,0.07,North America,False,11,False,0.3937,Medium,3.839650850881603,-0.05571509599125825,534
TXN_000440,2021-02-22,7113.86,Bond,Retail,8,0.5674,-0.1133,North America,False,7,True,0.4536,Medium,3.8521663588369357,-0.055626626534251045,418
TXN_000441,2023-10-03,47376.1,Real Estate,High_Net_Worth,3,0.5968,0.139,North America,False,8,True,0.2268,Low,4.675568473597743,-0.03800266675643896,1371
TXN_000442,2024-01-06,7638.35,Stock,Corporate,4,0.3715,0.0498,Europe,True,3,True,0.3688,Medium,3.8830564078659533,-0.0553970419243569,1466
TXN_000443,2021-10-05,932.82,Stock,Institutional,6,0.2949,-0.104,Middle East,False,10,False,0.2768,Low,2.9702631711546745,-0.05833224848536573,643
TXN_000444,2021-05-03,5976.76,Bond,Institutional,18,0.4035,-0.08,North America,False,1,True,0.4598,Medium,3.7765384746430413,-0.05612436845480366,488
TXN_000445,2021-06-27,66332.37,Stock,Institutional,12,0.2186,0.0861,Latin America,True,1,True,0.2413,Low,4.821732061752254,-0.029704953066953584,543
TXN_000446,2022-03-21,8399.65,Bond,High_Net_Worth,9,0.1457,0.0619,Europe,False,17,False,0.2682,Low,3.9243128908823355,-0.055063798652774186,810
TXN_000447,2020-09-25,16067.58,Crypto,Corporate,10,0.3751,0.0774,Europe,False,2,True,0.4763,Medium,4.205977499326338,-0.05170732146970939,268
TXN_000448,2023-10-07,4964.61,Crypto,Institutional,18,0.1844,-0.1016,Europe,True,22,True,0.3475,Medium,3.6959726069827146,-0.05656741610662612,1375
TXN_000449,2023-08-14,6945.69,Bond,High_Net_Worth,7,0.2483,0.0396,North America,False,5,True,0.32,Medium,3.8417779186680296,-0.05570023946080046,1321
TXN_000450,2021-09-06,1465144.91,Derivatives,Corporate,10,0.1082,-0.0127,Asia Pacific,False,3,True,0.3117,Medium,6.165880877080864,0.5825961991207826,614
TXN_000451,2022-07-25,5756.02,Crypto,Institutional,18,0.4312,0.033,North America,False,12,False,0.3341,Medium,3.760197738205273,-0.05622099280758071,936
TXN_000452,2021-10-09,9129162.42,Real Estate,Retail,5,0.2924,-0.025,Asia Pacific,True,16,False,0.4415,Medium,6.960430981398018,3.937360770905351,647
TXN_000453,2024-03-19,2584.82,Stock,Retail,6,0.1422,0.0735,North America,False,18,True,0.538,Medium,3.4125982901779763,-0.05760911977834531,1539
TXN_000454,2020-05-28,322.99,Bond,Institutional,9,0.0934,0.1415,North America,False,7,True,0.0648,Low,2.510531605849078,-0.05859918890873272,148
TXN_000455,2020-01-20,11528.68,Stock,Retail,2,0.2674,-0.061,North America,False,9,False,0.252,Low,4.061817253854737,-0.053694130724125225,19
TXN_000456,2022-07-27,1874.68,Stock,High_Net_Worth,6,0.2169,-0.0917,Latin America,False,1,True,0.3627,Medium,3.2731587476419954,-0.05791996882193096,938
TXN_000457,2023-06-26,141854.02,Real Estate,Corporate,20,0.2557,0.028,Asia Pacific,False,20,True,0.2635,Low,5.1518447093227255,0.0033530815072281327,1272
TXN_000458,2023-02-27,6056.19,Crypto,High_Net_Worth,3,0.1299,-0.137,North America,False,15,False,0.2239,Low,3.782271196687469,-0.05608959962114831,1153
TXN_000459,2020-07-23,784807.74,Derivatives,High_Net_Worth,4,0.0593,-0.0762,North America,False,6,True,0.3927,Medium,5.894763830906852,0.2847927257067226,204
TXN_000460,2020-05-30,41042.59,Derivatives,High_Net_Worth,2,0.1004,0.0564,Europe,True,11,False,0.3698,Medium,4.613245340627191,-0.040775029285010915,150
TXN_000461,2023-01-06,83448.03,Derivatives,High_Net_Worth,4,0.2247,0.0878,North America,False,14,False,0.2909,Low,4.921421292865525,-0.022212928196735055,1101
TXN_000462,2021-03-12,6307.71,Forex,High_Net_Worth,7,0.3936,-0.2032,Middle East,False,23,True,0.4441,Medium,3.7999405641321764,-0.05597950196231673,436
TXN_000463,2022-11-02,2539.32,Derivatives,Institutional,33,0.3892,0.2143,Middle East,False,13,False,0.3575,Medium,3.4048884274390963,-0.057629036458835284,1036
TXN_000464,2021-06-27,422725.23,Real Estate,Institutional,21,0.2522,0.1325,North America,True,18,True,0.4195,Medium,5.626059196470686,0.1262986232303268,543
TXN_000465,2020-09-28,15602.17,Bond,Retail,4,0.0274,0.0913,Middle East,False,21,True,0.374,Medium,4.193212840255036,-0.051911045036013494,271
TXN_000466,2021-12-15,4050.61,Bond,Institutional,27,0.1015,0.2365,Europe,False,5,True,0.3494,Medium,3.6076276343685176,-0.056967500633391656,714
TXN_000467,2024-12-09,261.47,Bond,Corporate,16,0.3526,0.0914,Europe,False,12,False,0.1993,Low,2.419079671250476,-0.05862611801167212,1804
TXN_000468,2020-05-20,1089.0,Stock,Retail,4,0.4778,-0.0591,Asia Pacific,False,11,False,0.2508,Low,3.037426497940624,-0.05826388393242236,140
TXN_000469,2024-12-05,44254.84,Forex,Corporate,8,0.3721,0.0466,Asia Pacific,False,7,True,0.3607,Medium,4.645970588308946,-0.03936893352888118,1800
TXN_000470,2021-05-15,78539.07,Commodity,High_Net_Worth,5,0.3156,0.0481,Middle East,True,6,True,0.5176,Medium,4.895091284005957,-0.024361723534274352,500
TXN_000471,2022-01-26,3571.35,Stock,Retail,6,0.3904,-0.125,Latin America,False,8,True,0.4221,Medium,3.5529540021824086,-0.057177286749691046,756
TXN_000472,2021-08-06,4110.47,Forex,High_Net_Worth,9,0.4043,-0.2592,Europe,False,11,False,0.2945,Low,3.613997125707428,-0.0569412981609932,583
TXN_000473,2020-11-19,1548.79,Stock,Institutional,6,0.269,0.0041,Asia Pacific,False,8,True,0.1992,Low,3.1902728542864547,-0.0580626204044557,323
TXN_000474,2022-06-16,10723.18,Stock,Retail,8,0.4639,0.0374,Asia Pacific,False,3,True,0.2547,Low,4.030364094787781,-0.05404672162818391,897
TXN_000475,2024-09-03,597482.34,Real Estate,Retail,9,0.107,0.0205,Asia Pacific,False,17,False,0.4491,Medium,5.776325800085545,0.20279492044396127,1707
TXN_000476,2023-01-17,1448.56,Bond,Retail,1,0.1227,-0.0487,Asia Pacific,False,2,True,0.0494,Low,3.1612361963240754,-0.05810649400633504,1112
TXN_000477,2023-12-11,5272.68,Commodity,High_Net_Worth,2,0.2181,0.07,Europe,False,7,True,0.3257,Medium,3.722113773836158,-0.05643256485918558,1440
TXN_000478,2021-09-11,8901.43,Bond,High_Net_Worth,8,0.0943,-0.1336,Europe,True,6,True,0.321,Medium,3.9495085674927948,-0.05484415487395536,619
TXN_000479,2023-06-06,2001.42,Forex,Retail,10,0.3834,0.015,Asia Pacific,False,11,False,0.5102,Medium,3.301555174318036,-0.057864491017858455,1252
TXN_000480,2024-07-10,657.52,Crypto,Corporate,14,0.2714,0.003,North America,False,22,True,0.3788,Medium,2.818568969514563,-0.05845275534556109,1652
TXN_000481,2023-09-01,302.55,Stock,Retail,4,0.1628,-0.1722,Europe,False,21,True,0.3709,Medium,2.4822302372089675,-0.058608136094429754,1339
TXN_000482,2022-12-19,554.6,Commodity,Institutional,27,0.0155,0.0523,Europe,False,11,False,0.4196,Medium,2.744762237065578,-0.058497806439100145,1083
TXN_000483,2020-01-17,180631.38,Derivatives,High_Net_Worth,4,0.1041,-0.0047,North America,False,10,False,0.4098,Medium,5.256795604199176,0.020327065888865604,16
TXN_000484,2023-09-29,270.13,Forex,Institutional,9,0.0812,0.045,Asia Pacific,False,23,True,0.1862,Low,2.433177574067476,-0.0586223272764404,1367
TXN_000485,2024-07-31,6715.45,Bond,High_Net_Worth,3,0.1545,0.089,Europe,False,6,True,0.269,Low,3.827139786032085,-0.055801022241372115,1673
TXN_000486,2023-02-09,667.4,Stock,Institutional,15,0.6642,-0.2173,Asia Pacific,False,2,True,0.328,Medium,2.8250364412213536,-0.058448430580654694,1135
TXN_000487,2021-09-05,16647.79,Derivatives,Retail,4,0.1172,-0.0135,Asia Pacific,True,17,False,0.2374,Low,4.221382675354732,-0.05145334658647675,613
TXN_000488,2023-09-20,3556.47,Crypto,Retail,3,0.1508,0.0869,Europe,False,15,False,0.3255,Medium,3.55114124638404,-0.05718380016080513,1358
TXN_000489,2020-07-31,15268.06,Stock,Corporate,6,0.0577,-0.0998,Europe,False,5,True,0.1215,Low,4.183812301668159,-0.05205729475290368,212
TXN_000490,2024-12-03,4564458.5,Derivatives,Retail,4,0.2603,0.0537,Middle East,False,8,True,0.4877,Medium,6.659389357978741,1.939256386159218,1798
TXN_000491,2020-10-02,2848.71,Bond,Corporate,8,0.2821,-0.0446,Asia Pacific,False,22,True,0.3199,Medium,3.454800666391691,-0.057493607408795916,275
TXN_000492,2021-06-25,515.15,Crypto,Retail,9,0.5464,-0.1366,Europe,False,23,True,0.3612,Medium,2.712775931676611,-0.05851507485767882,541
TXN_000493,2020-08-24,1692.44,Stock,Retail,4,0.2641,0.1459,North America,False,7,True,0.479,Medium,3.2287698138353695,-0.0579997405989088,236
TXN_000494,2024-12-27,2053.26,Stock,Institutional,27,0.3405,0.0989,Asia Pacific,False,5,True,0.5252,Medium,3.312655409767238,-0.057841799133977134,1822
TXN_000495,2020-08-07,1281.25,Commodity,High_Net_Worth,4,0.4515,0.0353,North America,False,12,False,0.3257,Medium,3.107972707737791,-0.05817973048573672,219
TXN_000496,2024-02-29,170.1,Forex,Retail,7,0.2182,0.0687,Europe,False,10,False,0.3728,Medium,2.2332500095411003,-0.058666113332471424,1520
TXN_000497,2023-02-07,33291.95,Commodity,High_Net_Worth,5,0.1201,0.2218,Asia Pacific,False,11,False,0.2583,Low,4.522352278543854,-0.044167711053643297,1133
TXN_000498,2020-11-14,4986.0,Bond,Corporate,8,0.4455,0.0865,Europe,True,16,False,0.4995,Medium,3.697839368218363,-0.05655805307814963,318
TXN_000499,2021-07-11,683.07,Bond,Retail,6,0.2359,0.1024,Europe,True,22,True,0.3645,Medium,2.835100544787737,-0.05844157136343979,557
TXN_000500,2021-07-31,24031.84,Stock,Corporate,4,0.2371,-0.1561,Latin America,True,21,True,0.0674,Low,4.38080509512556,-0.04822113198049971,577
TXN_000501,2023-05-23,5936.92,Crypto,Retail,4,0.2865,0.1336,North America,False,22,True,0.4578,Medium,3.773634342166628,-0.05614180758778652,1238
TXN_000502,2021-03-07,39872.88,Real Estate,Corporate,20,0.0599,-0.0367,Europe,True,18,True,0.3194,Medium,4.6006884975285365,-0.04128704555613007,431
TXN_000503,2024-01-09,3147.15,Crypto,High_Net_Worth,5,0.1001,-0.1189,North America,False,17,False,0.5507,Medium,3.4980554170225724,-0.05736297149395138,1469
TXN_000504,2021-12-03,2447.09,Commodity,Corporate,12,0.0993,-0.02,Asia Pacific,False,22,True,0.2746,Low,3.3888273798889186,-0.05766940822678232,702
TXN_000505,2021-02-20,2387.32,Real Estate,Retail,3,0.2071,0.0995,Latin America,True,0,True,0.2855,Low,3.378092515473887,-0.05769557130354903,416
TXN_000506,2023-11-08,5335.99,Crypto,Institutional,21,0.2413,-0.0174,Asia Pacific,False,20,True,0.3726,Medium,3.7272963890601196,-0.05640485222090382,1407
TXN_000507,2023-07-22,3383.18,Bond,Retail,5,0.0969,0.1639,Asia Pacific,True,4,True,0.4289,Medium,3.5294534545229395,-0.05725965426107122,1298
TXN_000508,2024-10-12,553.29,Stock,Corporate,8,0.202,-0.006,North America,True,4,True,0.3918,Medium,2.7437370435139936,-0.05849837986440656,1746
